#time   KE       internal potential normalisedEnergy  max w max theta heatError entropyError thetaVariance thetaRhoVariance
3880  1.05219e-07  2.60415e-07  1.73926e-07  5.3956e-07  1.89417  391.025 1.57638e-07 6.31893e-07 882.87 9726.68
3900  1.14978e-07  2.53809e-07  1.94021e-07  5.62808e-07  1.8941  391.025 1.68867e-07 6.16535e-07 882.87 9726.68
3920  1.19509e-07  2.43771e-07  2.04223e-07  5.67503e-07  1.89397  391.025 1.69445e-07 5.93079e-07 882.869 9726.67
3940  1.18688e-07  2.34297e-07  2.01995e-07  5.5498e-07  1.89375  391.025 1.60521e-07 5.65338e-07 882.869 9726.67
3960  1.13198e-07  2.28301e-07  1.87622e-07  5.29121e-07  1.89339  391.025 1.44569e-07 5.36904e-07 882.868 9726.67
3980  1.04408e-07  2.2704e-07  1.64147e-07  4.95595e-07  1.89291  391.025 1.2494e-07 5.10449e-07 882.868 9726.68
4000  9.4083e-08  2.30287e-07  1.36568e-07  4.60938e-07  1.89231  391.025 1.05313e-07 4.87473e-07 882.868 9726.68
4020  8.41165e-08  2.36795e-07  1.1054e-07  4.31451e-07  1.89166  391.025 8.91097e-08 4.68405e-07 882.868 9726.68
4040  7.61789e-08  2.45029e-07  9.09984e-08  4.12207e-07  1.891  391.025 7.89408e-08 4.52914e-07 882.867 9726.68
4060  7.14792e-08  2.53628e-07  8.10809e-08  4.06188e-07  1.89041  391.025 7.6182e-08 4.4022e-07 882.867 9726.68
4080  7.05428e-08  2.61686e-07  8.16057e-08  4.13835e-07  1.88991  391.025 8.0751e-08 4.29316e-07 882.867 9726.68
4100  7.31727e-08  2.68647e-07  9.11782e-08  4.32997e-07  1.88955  391.025 9.1151e-08 4.19067e-07 882.866 9726.68
4120  7.84851e-08  2.74174e-07  1.06794e-07  4.59453e-07  1.88931  391.025 1.04795e-07 4.08274e-07 882.866 9726.68
4140  8.51393e-08  2.7796e-07  1.24696e-07  4.87796e-07  1.88922  391.025 1.18569e-07 3.95792e-07 882.866 9726.68
4160  9.16046e-08  2.79816e-07  1.41227e-07  5.12648e-07  1.88924  391.025 1.29518e-07 3.80765e-07 882.865 9726.68
4180  9.65253e-08  2.79825e-07  1.53465e-07  5.29815e-07  1.8894  391.025 1.35507e-07 3.62938e-07 882.865 9726.68
4200  9.89851e-08  2.78659e-07  1.59574e-07  5.37218e-07  1.88967  391.025 1.35698e-07 3.42941e-07 882.865 9726.68
4220  9.87221e-08  2.77643e-07  1.58896e-07  5.35261e-07  1.89007  391.025 1.30707e-07 3.22379e-07 882.864 9726.68
4240  9.61288e-08  2.7866e-07  1.51861e-07  5.2665e-07  1.89057  391.025 1.22408e-07 3.03631e-07 882.864 9726.68
4260  9.2154e-08  2.83624e-07  1.3983e-07  5.15608e-07  1.89117  391.025 1.13436e-07 2.89324e-07 882.864 9726.68
4280  8.80225e-08  2.9387e-07  1.24896e-07  5.06789e-07  1.89178  391.025 1.06502e-07 2.81625e-07 882.864 9726.68
4300  8.49595e-08  3.09498e-07  1.09648e-07  5.04106e-07  1.89239  391.025 1.03741e-07 2.81561e-07 882.864 9726.68
4320  8.38838e-08  3.29141e-07  9.68432e-08  5.09868e-07  1.89287  391.025 1.0624e-07 2.88625e-07 882.864 9726.68
4340  8.52556e-08  3.50137e-07  8.89834e-08  5.24376e-07  1.8932  391.025 1.13886e-07 3.00856e-07 882.864 9726.68
4360  8.90097e-08  3.69316e-07  8.78185e-08  5.46144e-07  1.89329  391.025 1.25564e-07 3.15412e-07 882.864 9726.68
4380  9.46888e-08  3.83986e-07  9.38987e-08  5.72574e-07  1.89315  391.025 1.39626e-07 3.29489e-07 882.864 9726.69
4400  1.01632e-07  3.93003e-07  1.06327e-07  6.00962e-07  1.89278  391.025 1.54488e-07 3.41316e-07 882.864 9726.69
4420  1.09259e-07  3.9732e-07  1.22852e-07  6.29431e-07  1.89227  391.025 1.69178e-07 3.50863e-07 882.864 9726.68
4440  1.17272e-07  4.00012e-07  1.40348e-07  6.57633e-07  1.89166  391.025 1.83679e-07 3.60041e-07 882.864 9726.68
4460  1.25808e-07  4.05486e-07  1.55622e-07  6.86917e-07  1.89109  391.025 1.9897e-07 3.72257e-07 882.865 9726.68
4480  1.35416e-07  4.18305e-07  1.66317e-07  7.20038e-07  1.89062  391.025 2.16772e-07 3.91477e-07 882.865 9726.68
4500  1.46952e-07  4.41789e-07  1.71666e-07  7.60407e-07  1.89034  391.025 2.39075e-07 4.21043e-07 882.865 9726.68
4520  1.6134e-07  4.77037e-07  1.7282e-07  8.11197e-07  1.89028  391.025 2.6759e-07 4.62647e-07 882.865 9726.69
4540  1.79347e-07  5.22498e-07  1.72615e-07  8.7446e-07  1.89045  391.025 3.03275e-07 5.15755e-07 882.865 9726.69
4560  2.01351e-07  5.74418e-07  1.748e-07  9.50569e-07  1.89079  391.025 3.46052e-07 5.77685e-07 882.866 9726.69
4580  2.27236e-07  6.27838e-07  1.82947e-07  1.03802e-06  1.89126  391.025 3.9478e-07 6.44275e-07 882.866 9726.69
4600  2.56352e-07  6.77995e-07  1.99347e-07  1.13369e-06  1.89177  391.025 4.47455e-07 7.10946e-07 882.866 9726.69
4620  2.87628e-07  7.21481e-07  2.24253e-07  1.23336e-06  1.89225  391.025 5.0157e-07 7.73789e-07 882.866 9726.69
4640  3.19708e-07  7.56987e-07  2.55694e-07  1.33239e-06  1.89262  391.025 5.54516e-07 8.30347e-07 882.867 9726.69
4660  3.51157e-07  7.85226e-07  2.89928e-07  1.42631e-06  1.89287  391.025 6.03916e-07 8.79872e-07 882.867 9726.69
4680  3.80602e-07  8.08297e-07  3.22407e-07  1.51131e-06  1.89295  391.025 6.47835e-07 9.23001e-07 882.867 9726.69
4700  4.06858e-07  8.28543e-07  3.48937e-07  1.58434e-06  1.8929  391.025 6.84827e-07 9.61024e-07 882.867 9726.69
4720  4.28958e-07  8.4752e-07  3.66703e-07  1.64318e-06  1.89275  391.025 7.13884e-07 9.95029e-07 882.867 9726.69
4740  4.46178e-07  8.65245e-07  3.74849e-07  1.68627e-06  1.89258  391.025 7.34334e-07 1.02523e-06 882.867 9726.69
4760  4.58017e-07  8.80174e-07  3.74468e-07  1.71266e-06  1.89242  391.025 7.45786e-07 1.05077e-06 882.868 9726.69
4780  4.64224e-07  8.89749e-07  3.68045e-07  1.72202e-06  1.89237  391.025 7.48157e-07 1.06998e-06 882.868 9726.69
4800  4.64815e-07  8.91462e-07  3.58582e-07  1.71486e-06  1.89243  391.025 7.41797e-07 1.08113e-06 882.868 9726.69
4820  4.60161e-07  8.83918e-07  3.487e-07  1.69278e-06  1.89264  391.025 7.27662e-07 1.08327e-06 882.869 9726.69
4840  4.51014e-07  8.67686e-07  3.40005e-07  1.6587e-06  1.89294  391.025 7.07448e-07 1.07695e-06 882.869 9726.69
4860  4.38552e-07  8.45451e-07  3.32915e-07  1.61692e-06  1.89333  391.025 6.83612e-07 1.06454e-06 882.869 9726.69
4880  4.24312e-07  8.2157e-07  3.2695e-07  1.57283e-06  1.89372  391.025 6.59204e-07 1.04988e-06 882.869 9726.69
4900  4.10076e-07  8.00971e-07  3.21337e-07  1.53238e-06  1.89408  391.025 6.37513e-07 1.03755e-06 882.87 9726.69
4920  3.97647e-07  7.87905e-07  3.15681e-07  1.50123e-06  1.89437  391.025 6.21573e-07 1.03173e-06 882.87 9726.69
4940  3.88609e-07  7.84765e-07  3.1043e-07  1.4838e-06  1.89459  391.025 6.13641e-07 1.0352e-06 882.87 9726.69
4960  3.84061e-07  7.91511e-07  3.06946e-07  1.48252e-06  1.89473  391.025 6.14763e-07 1.0486e-06 882.87 9726.69
4980  3.84437e-07  8.05703e-07  3.0714e-07  1.49728e-06  1.89486  391.025 6.24552e-07 1.07032e-06 882.871 9726.69
5000  3.89409e-07  8.23278e-07  3.12791e-07  1.52548e-06  1.89498  391.025 6.41243e-07 1.09694e-06 882.871 9726.69
5020  3.97958e-07  8.39692e-07  3.24786e-07  1.56244e-06  1.89517  391.025 6.62014e-07 1.12418e-06 882.871 9726.69
5040  4.08535e-07  8.51201e-07  3.42551e-07  1.60229e-06  1.89542  391.025 6.83523e-07 1.148e-06 882.871 9726.69
5060  4.19366e-07  8.5578e-07  3.63894e-07  1.63904e-06  1.89574  391.025 7.02535e-07 1.16559e-06 882.871 9726.69
5080  4.28743e-07  8.53561e-07  3.85358e-07  1.66766e-06  1.89609  391.025 7.16498e-07 1.176e-06 882.872 9726.69
5100  4.35348e-07  8.46564e-07  4.02995e-07  1.68491e-06  1.89643  391.025 7.23973e-07 1.18016e-06 882.872 9726.69
5120  4.38435e-07  8.37976e-07  4.1336e-07  1.68977e-06  1.89668  391.025 7.24804e-07 1.18048e-06 882.872 9726.69
5140  4.37949e-07  8.31105e-07  4.14439e-07  1.68349e-06  1.89681  391.025 7.20048e-07 1.18007e-06 882.872 9726.69
5160  4.34459e-07  8.28459e-07  4.06229e-07  1.66915e-06  1.89677  391.025 7.11673e-07 1.18184e-06 882.872 9726.69
5180  4.29022e-07  8.31074e-07  3.90802e-07  1.6509e-06  1.89654  391.025 7.02113e-07 1.18777e-06 882.872 9726.69
5200  4.22931e-07  8.38402e-07  3.71829e-07  1.63316e-06  1.89613  391.025 6.93773e-07 1.19857e-06 882.872 9726.69
5220  4.17472e-07  8.48571e-07  3.5369e-07  1.61973e-06  1.89558  391.025 6.8858e-07 1.21361e-06 882.873 9726.69
5240  4.13658e-07  8.59059e-07  3.40417e-07  1.61313e-06  1.89492  391.025 6.87653e-07 1.23127e-06 882.873 9726.69
5260  4.12082e-07  8.67372e-07  3.34757e-07  1.61421e-06  1.8942  391.025 6.91145e-07 1.24943e-06 882.873 9726.69
5280  4.12806e-07  8.7169e-07  3.37581e-07  1.62208e-06  1.89347  391.025 6.9826e-07 1.26602e-06 882.873 9726.69
5300  4.15396e-07  8.71168e-07  3.47782e-07  1.63435e-06  1.89277  391.025 7.07439e-07 1.27944e-06 882.873 9726.69
5320  4.19007e-07  8.65995e-07  3.62654e-07  1.64766e-06  1.89212  391.025 7.16675e-07 1.28876e-06 882.873 9726.69
5340  4.22581e-07  8.5713e-07  3.78605e-07  1.65832e-06  1.89158  391.025 7.23886e-07 1.29376e-06 882.873 9726.69
5360  4.25027e-07  8.45951e-07  3.9201e-07  1.66299e-06  1.89115  391.025 7.27286e-07 1.29481e-06 882.873 9726.69
5380  4.25441e-07  8.3383e-07  3.99982e-07  1.65925e-06  1.89086  391.025 7.25677e-07 1.29266e-06 882.873 9726.69
5400  4.23229e-07  8.21849e-07  4.00888e-07  1.64597e-06  1.89072  391.025 7.18601e-07 1.28817e-06 882.873 9726.69
5420  4.18192e-07  8.1058e-07  3.94521e-07  1.62329e-06  1.89075  391.025 7.06332e-07 1.28215e-06 882.873 9726.69
5440  4.10482e-07  8.00042e-07  3.8195e-07  1.59247e-06  1.89092  391.025 6.89698e-07 1.27511e-06 882.873 9726.69
5460  4.00509e-07  7.89685e-07  3.65128e-07  1.55532e-06  1.89123  391.025 6.6978e-07 1.26721e-06 882.873 9726.69
5480  3.88763e-07  7.78494e-07  3.46377e-07  1.51363e-06  1.89161  391.025 6.47566e-07 1.2581e-06 882.873 9726.69
5500  3.75669e-07  7.65068e-07  3.27877e-07  1.46861e-06  1.89201  391.025 6.23649e-07 1.24693e-06 882.873 9726.69
5520  3.61431e-07  7.47838e-07  3.11259e-07  1.42053e-06  1.89235  391.025 5.98047e-07 1.23243e-06 882.874 9726.69
5540  3.45994e-07  7.25285e-07  2.97347e-07  1.36863e-06  1.89259  391.025 5.70214e-07 1.21317e-06 882.874 9726.69
5560  3.29051e-07  6.96304e-07  2.86078e-07  1.31143e-06  1.89265  391.025 5.39232e-07 1.18781e-06 882.874 9726.69
5580  3.10175e-07  6.60514e-07  2.76584e-07  1.24727e-06  1.89254  391.025 5.04152e-07 1.1556e-06 882.874 9726.69
5600  2.88973e-07  6.18569e-07  2.67427e-07  1.17497e-06  1.89225  391.025 4.64386e-07 1.11664e-06 882.874 9726.69
5620  2.65284e-07  5.72231e-07  2.56934e-07  1.09445e-06  1.89182  391.025 4.20054e-07 1.07219e-06 882.873 9726.68
5640  2.39315e-07  5.24261e-07  2.43601e-07  1.00718e-06  1.89132  391.025 3.72185e-07 1.0246e-06 882.873 9726.68
5660  2.11726e-07  4.77995e-07  2.26499e-07  9.1622e-07  1.89082  391.025 3.22714e-07 9.77056e-07 882.873 9726.68
5680  1.83593e-07  4.36784e-07  2.05592e-07  8.25969e-07  1.89039  391.025 2.74266e-07 9.33051e-07 882.873 9726.68
5700  1.56307e-07  4.03333e-07  1.81895e-07  7.41535e-07  1.89009  391.025 2.29786e-07 8.95776e-07 882.873 9726.68
5720  1.31371e-07  3.79226e-07  1.57409e-07  6.68006e-07  1.88992  391.025 1.92089e-07 8.67552e-07 882.873 9726.68
5740  1.10203e-07  3.64668e-07  1.34812e-07  6.09683e-07  1.8899  391.025 1.63446e-07 8.49467e-07 882.873 9726.68
5760  9.39248e-08  3.58635e-07  1.16946e-07  5.69506e-07  1.88998  391.025 1.45279e-07 8.41318e-07 882.874 9726.68
5780  8.32313e-08  3.59282e-07  1.0621e-07  5.48723e-07  1.89013  391.025 1.38025e-07 8.41855e-07 882.874 9726.68
5800  7.83147e-08  3.64552e-07  1.04004e-07  5.4687e-07  1.89025  391.025 1.41171e-07 8.49237e-07 882.874 9726.68
5820  7.88915e-08  3.72711e-07  1.10373e-07  5.61976e-07  1.89032  391.025 1.5341e-07 8.61553e-07 882.874 9726.68
5840  8.42616e-08  3.82731e-07  1.23953e-07  5.90945e-07  1.89027  391.025 1.72883e-07 8.7722e-07 882.874 9726.68
5860  9.34324e-08  3.94283e-07  1.42242e-07  6.29957e-07  1.8901  391.025 1.97402e-07 8.9516e-07 882.873 9726.68
5880  1.05217e-07  4.07485e-07  1.62145e-07  6.74847e-07  1.88979  391.025 2.24655e-07 9.14707e-07 882.873 9726.68
5900  1.18349e-07  4.22396e-07  1.80635e-07  7.2138e-07  1.88939  391.025 2.5234e-07 9.35326e-07 882.873 9726.68
5920  1.31552e-07  4.38572e-07  1.9536e-07  7.65484e-07  1.88891  391.025 2.78266e-07 9.5627e-07 882.873 9726.68
5940  1.43624e-07  4.54773e-07  2.05028e-07  8.03424e-07  1.88842  391.025 3.00446e-07 9.76349e-07 882.873 9726.68
5960  1.53493e-07  4.69053e-07  2.09486e-07  8.32032e-07  1.88794  391.025 3.17208e-07 9.93926e-07 882.873 9726.68
5980  1.60308e-07  4.79145e-07  2.09497e-07  8.48949e-07  1.88751  391.025 3.27346e-07 1.00719e-06 882.873 9726.68
6000  1.63509e-07  4.8311e-07  2.06318e-07  8.52936e-07  1.88713  391.025 3.30288e-07 1.0146e-06 882.873 9726.68
6020  1.62919e-07  4.79974e-07  2.01231e-07  8.44123e-07  1.88681  391.025 3.26247e-07 1.01546e-06 882.873 9726.68
6040  1.58783e-07  4.70191e-07  1.95189e-07  8.24164e-07  1.88653  391.025 3.16292e-07 1.01024e-06 882.873 9726.68
6060  1.5179e-07  4.55683e-07  1.88692e-07  7.96165e-07  1.88627  391.025 3.02293e-07 1.00075e-06 882.873 9726.68
6080  1.42994e-07  4.39483e-07  1.81893e-07  7.6437e-07  1.886  391.025 2.86717e-07 9.89783e-07 882.873 9726.68
6100  1.33707e-07  4.2499e-07  1.74885e-07  7.33582e-07  1.88572  391.025 2.72274e-07 9.80623e-07 882.874 9726.68
6120  1.2529e-07  4.15126e-07  1.68007e-07  7.08423e-07  1.88541  391.025 2.61486e-07 9.7622e-07 882.874 9726.68
6140  1.18961e-07  4.11561e-07  1.62039e-07  6.92562e-07  1.88512  391.025 2.56249e-07 9.78503e-07 882.874 9726.68
6160  1.15572e-07  4.14319e-07  1.58179e-07  6.8807e-07  1.88484  391.025 2.5749e-07 9.87903e-07 882.874 9726.68
6180  1.15477e-07  4.21808e-07  1.57765e-07  6.9505e-07  1.88466  391.025 2.65e-07 1.00327e-06 882.874 9726.68
6200  1.18461e-07  4.31342e-07  1.61845e-07  7.11648e-07  1.88457  391.025 2.77489e-07 1.02221e-06 882.874 9726.68
6220  1.23803e-07  4.39912e-07  1.70726e-07  7.34441e-07  1.88465  391.025 2.92857e-07 1.04173e-06 882.874 9726.68
6240  1.30412e-07  4.45065e-07  1.83668e-07  7.59145e-07  1.88487  391.025 3.08628e-07 1.05901e-06 882.874 9726.68
6260  1.37064e-07  4.45546e-07  1.98867e-07  7.81478e-07  1.88526  391.025 3.22456e-07 1.07217e-06 882.874 9726.68
6280  1.42629e-07  4.41621e-07  2.13759e-07  7.9801e-07  1.88576  391.025 3.32589e-07 1.08065e-06 882.874 9726.68
6300  1.46311e-07  4.34908e-07  2.25593e-07  8.06812e-07  1.88634  391.025 3.38206e-07 1.0853e-06 882.874 9726.68
6320  1.47776e-07  4.2789e-07  2.32123e-07  8.0779e-07  1.88692  391.025 3.39546e-07 1.08811e-06 882.874 9726.68
6340  1.47223e-07  4.23181e-07  2.3222e-07  8.02624e-07  1.88747  391.025 3.37822e-07 1.09161e-06 882.875 9726.68
6360  1.45307e-07  4.22847e-07  2.26226e-07  7.9438e-07  1.88792  391.025 3.3495e-07 1.09824e-06 882.875 9726.68
6380  1.43018e-07  4.27897e-07  2.1594e-07  7.86855e-07  1.88824  391.025 3.33148e-07 1.10976e-06 882.875 9726.68
6400  1.41469e-07  4.38155e-07  2.04231e-07  7.83855e-07  1.8884  391.025 3.34523e-07 1.12695e-06 882.875 9726.68
6420  1.41711e-07  4.52431e-07  1.94375e-07  7.88517e-07  1.88841  391.025 3.40703e-07 1.14955e-06 882.875 9726.68
6440  1.4455e-07  4.69001e-07  1.89292e-07  8.02842e-07  1.88827  391.025 3.52608e-07 1.17649e-06 882.876 9726.68
6460  1.50452e-07  4.86155e-07  1.90888e-07  8.27495e-07  1.88803  391.025 3.70383e-07 1.20633e-06 882.876 9726.68
6480  1.59508e-07  5.02722e-07  1.99665e-07  8.61895e-07  1.88769  391.025 3.93494e-07 1.2377e-06 882.876 9726.68
6500  1.71491e-07  5.18364e-07  2.14687e-07  9.04542e-07  1.88731  391.025 4.20942e-07 1.2697e-06 882.876 9726.68
6520  1.85951e-07  5.33637e-07  2.33899e-07  9.53488e-07  1.88691  391.025 4.5155e-07 1.30206e-06 882.876 9726.68
6540  2.02358e-07  5.49771e-07  2.5469e-07  1.00682e-06  1.88654  391.025 4.84236e-07 1.33521e-06 882.876 9726.68
6560  2.20218e-07  5.68305e-07  2.74544e-07  1.06307e-06  1.88621  391.025 5.18223e-07 1.37001e-06 882.876 9726.68
6580  2.39186e-07  5.90632e-07  2.91608e-07  1.12143e-06  1.88599  391.025 5.5314e-07 1.40753e-06 882.876 9726.68
6600  2.59083e-07  6.17632e-07  3.05045e-07  1.18176e-06  1.88587  391.025 5.88997e-07 1.44862e-06 882.876 9726.68
6620  2.79892e-07  6.49407e-07  3.151e-07  1.2444e-06  1.8859  391.025 6.26042e-07 1.49372e-06 882.876 9726.68
6640  3.01662e-07  6.85227e-07  3.2289e-07  1.30978e-06  1.88603  391.025 6.6454e-07 1.54259e-06 882.876 9726.68
6660  3.24411e-07  7.23604e-07  3.30005e-07  1.37802e-06  1.88628  391.025 7.04537e-07 1.5943e-06 882.876 9726.68
6680  3.47997e-07  7.62523e-07  3.38018e-07  1.44854e-06  1.8866  391.025 7.45642e-07 1.64729e-06 882.877 9726.68
6700  3.72037e-07  7.99708e-07  3.48051e-07  1.5198e-06  1.88694  391.025 7.86915e-07 1.69953e-06 882.877 9726.68
6720  3.95859e-07  8.32939e-07  3.60469e-07  1.58927e-06  1.88724  391.025 8.26867e-07 1.74877e-06 882.877 9726.68
6740  4.18536e-07  8.60308e-07  3.74784e-07  1.65363e-06  1.88748  391.025 8.63601e-07 1.79285e-06 882.877 9726.68
6760  4.38962e-07  8.80462e-07  3.89739e-07  1.70916e-06  1.88758  391.025 8.95059e-07 1.82993e-06 882.877 9726.68
6780  4.5601e-07  8.9274e-07  4.0357e-07  1.75232e-06  1.88757  391.025 9.19345e-07 1.85878e-06 882.877 9726.68
6800  4.68682e-07  8.9725e-07  4.14358e-07  1.78029e-06  1.88743  391.025 9.35046e-07 1.87896e-06 882.877 9726.68
6820  4.76286e-07  8.94819e-07  4.20405e-07  1.79151e-06  1.88721  391.025 9.41502e-07 1.89084e-06 882.877 9726.68
6840  4.78547e-07  8.86872e-07  4.2057e-07  1.78599e-06  1.88695  391.025 9.38949e-07 1.89558e-06 882.877 9726.68
6860  4.75682e-07  8.75192e-07  4.14497e-07  1.76537e-06  1.88672  391.025 9.28528e-07 1.89494e-06 882.877 9726.68
6880  4.68383e-07  8.61661e-07  4.02718e-07  1.73276e-06  1.88654  391.025 9.12136e-07 1.89101e-06 882.877 9726.68
6900  4.57742e-07  8.47965e-07  3.86595e-07  1.6923e-06  1.88649  391.025 8.92176e-07 1.88587e-06 882.878 9726.68
6920  4.45111e-07  8.35398e-07  3.68132e-07  1.64864e-06  1.88655  391.025 8.71228e-07 1.88135e-06 882.878 9726.68
6940  4.31941e-07  8.24731e-07  3.49669e-07  1.60634e-06  1.88674  391.025 8.51733e-07 1.87878e-06 882.878 9726.68
6960  4.19609e-07  8.16254e-07  3.33519e-07  1.56938e-06  1.887  391.025 8.3572e-07 1.87893e-06 882.878 9726.68
6980  4.09283e-07  8.09891e-07  3.21598e-07  1.54077e-06  1.88732  391.025 8.24634e-07 1.88204e-06 882.878 9726.68
7000  4.01815e-07  8.05416e-07  3.15133e-07  1.52236e-06  1.88764  391.025 8.19252e-07 1.88797e-06 882.878 9726.68
7020  3.97694e-07  8.0262e-07  3.14487e-07  1.5148e-06  1.88793  391.025 8.19701e-07 1.89636e-06 882.879 9726.68
7040  3.97036e-07  8.01437e-07  3.19148e-07  1.51762e-06  1.88815  391.025 8.25531e-07 1.90682e-06 882.879 9726.68
7060  3.99616e-07  8.01921e-07  3.27871e-07  1.52941e-06  1.8883  391.025 8.35827e-07 1.91892e-06 882.879 9726.68
7080  4.04912e-07  8.04143e-07  3.38955e-07  1.54801e-06  1.88836  391.025 8.4932e-07 1.93225e-06 882.879 9726.68
7100  4.12175e-07  8.07995e-07  3.5057e-07  1.57074e-06  1.88838  391.025 8.64504e-07 1.94629e-06 882.879 9726.68
7120  4.20497e-07  8.13038e-07  3.6108e-07  1.59461e-06  1.88834  391.025 8.79752e-07 1.96029e-06 882.879 9726.68
7140  4.28901e-07  8.18417e-07  3.69274e-07  1.61659e-06  1.8883  391.025 8.93442e-07 1.97331e-06 882.879 9726.68
7160  4.36426e-07  8.22958e-07  3.74474e-07  1.63386e-06  1.88825  391.025 9.04104e-07 1.98418e-06 882.879 9726.68
7180  4.42239e-07  8.25385e-07  3.76507e-07  1.64413e-06  1.88819  391.025 9.10581e-07 1.99178e-06 882.879 9726.68
7200  4.45721e-07  8.24655e-07  3.75581e-07  1.64596e-06  1.88811  391.025 9.12192e-07 1.99524e-06 882.879 9726.68
7220  4.46563e-07  8.20265e-07  3.72118e-07  1.63895e-06  1.88801  391.025 9.08853e-07 1.99423e-06 882.879 9726.68
7240  4.44804e-07  8.12477e-07  3.66616e-07  1.6239e-06  1.88783  391.025 9.01126e-07 1.98913e-06 882.878 9726.68
7260  4.40844e-07  8.02291e-07  3.59577e-07  1.60271e-06  1.88758  391.025 8.90167e-07 1.98103e-06 882.878 9726.68
7280  4.35381e-07  7.91246e-07  3.51515e-07  1.57814e-06  1.88723  391.025 8.77552e-07 1.97157e-06 882.879 9726.68
7300  4.29305e-07  7.80991e-07  3.43016e-07  1.55331e-06  1.88679  391.025 8.6501e-07 1.96254e-06 882.879 9726.68
7320  4.23536e-07  7.72829e-07  3.34803e-07  1.53117e-06  1.88627  391.025 8.54096e-07 1.95544e-06 882.879 9726.68
7340  4.18867e-07  7.67297e-07  3.27732e-07  1.5139e-06  1.88571  391.025 8.45879e-07 1.95111e-06 882.879 9726.68
7360  4.15796e-07  7.63975e-07  3.22701e-07  1.50247e-06  1.88515  391.025 8.40707e-07 1.94941e-06 882.879 9726.68
7380  4.14428e-07  7.61529e-07  3.20452e-07  1.49641e-06  1.88465  391.025 8.38109e-07 1.94924e-06 882.879 9726.68
7400  4.14438e-07  7.58051e-07  3.2133e-07  1.49382e-06  1.88425  391.025 8.36852e-07 1.94879e-06 882.879 9726.68
7420  4.15121e-07  7.5153e-07  3.25062e-07  1.49171e-06  1.88401  391.025 8.35162e-07 1.94592e-06 882.879 9726.68
7440  4.15508e-07  7.40381e-07  3.30655e-07  1.48654e-06  1.88392  391.025 8.3104e-07 1.9387e-06 882.879 9726.68
7460  4.14542e-07  7.23831e-07  3.36458e-07  1.47483e-06  1.88402  391.025 8.2263e-07 1.92584e-06 882.879 9726.67
7480  4.11256e-07  7.02082e-07  3.4043e-07  1.45377e-06  1.88427  391.025 8.08538e-07 1.90694e-06 882.879 9726.67
7500  4.04937e-07  6.7618e-07  3.40539e-07  1.42166e-06  1.88466  391.025 7.88049e-07 1.88255e-06 882.879 9726.67
7520  3.95225e-07  6.47667e-07  3.35222e-07  1.37811e-06  1.88513  391.025 7.61198e-07 1.85387e-06 882.878 9726.67
7540  3.82146e-07  6.1809e-07  3.23776e-07  1.32401e-06  1.88565  391.025 7.28693e-07 1.82245e-06 882.879 9726.67
7560  3.66065e-07  5.88554e-07  3.0656e-07  1.26118e-06  1.88615  391.025 6.91714e-07 1.7897e-06 882.879 9726.67
7580  3.47588e-07  5.59411e-07  2.84956e-07  1.19195e-06  1.88661  391.025 6.51644e-07 1.75651e-06 882.879 9726.67
7600  3.27424e-07  5.30234e-07  2.61075e-07  1.11873e-06  1.88698  391.025 6.09808e-07 1.72312e-06 882.879 9726.67
7620  3.06267e-07  5.00005e-07  2.3729e-07  1.04356e-06  1.88726  391.025 5.67273e-07 1.68917e-06 882.879 9726.67
7640  2.8469e-07  4.67537e-07  2.15701e-07  9.67928e-07  1.88742  391.025 5.24748e-07 1.65388e-06 882.879 9726.67
7660  2.63106e-07  4.31931e-07  1.97684e-07  8.92721e-07  1.88749  391.025 4.82608e-07 1.6165e-06 882.879 9726.67
7680  2.41773e-07  3.92997e-07  1.83639e-07  8.18408e-07  1.88746  391.025 4.41014e-07 1.57665e-06 882.879 9726.67
7700  2.20857e-07  3.51467e-07  1.72993e-07  7.45318e-07  1.88738  391.025 4.00094e-07 1.53464e-06 882.879 9726.67
7720  2.00512e-07  3.08996e-07  1.6446e-07  6.73968e-07  1.88725  391.025 3.60133e-07 1.49153e-06 882.879 9726.67
7740  1.80974e-07  2.67895e-07  1.56474e-07  6.05342e-07  1.88712  391.025 3.21711e-07 1.44912e-06 882.879 9726.67
7760  1.62616e-07  2.30732e-07  1.47676e-07  5.41024e-07  1.88701  391.025 2.85765e-07 1.4096e-06 882.879 9726.67
7780  1.45982e-07  1.99847e-07  1.37327e-07  4.83156e-07  1.88696  391.025 2.53532e-07 1.37523e-06 882.879 9726.67
7800  1.31744e-07  1.76943e-07  1.25531e-07  4.34218e-07  1.88697  391.025 2.26401e-07 1.34792e-06 882.879 9726.67
7820  1.2063e-07  1.62807e-07  1.13219e-07  3.96656e-07  1.88707  391.025 2.05693e-07 1.32892e-06 882.879 9726.67
7840  1.13299e-07  1.57229e-07  1.01915e-07  3.72444e-07  1.88724  391.025 1.92407e-07 1.31861e-06 882.879 9726.67
7860  1.1022e-07  1.59103e-07  9.33366e-08  3.62659e-07  1.88748  391.025 1.86993e-07 1.31646e-06 882.879 9726.67
7880  1.1155e-07  1.66672e-07  8.89424e-08  3.67164e-07  1.88773  391.025 1.89194e-07 1.32116e-06 882.879 9726.67
7900  1.17068e-07  1.77835e-07  8.95483e-08  3.84451e-07  1.88799  391.025 1.9799e-07 1.33081e-06 882.879 9726.67
